PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BAvg,OBP,Slg,TB,PrimaryPosition,GG,InductionYear,votedBy
mckeaed01,Ed,McKean,Ed McKean,1887,1899,13,1654,6890,1227,2083,272,158,66,1124,323,0,635,157,0,39,46,0,0,0.30232,0.36449,0.4164,2869,Shortstop,0,0,
ruelmu01,Muddy,Ruel,Muddy Ruel,1915,1934,19,1468,4514,494,1242,187,29,4,534,61,59,606,238,0,29,143,0,0,0.27514,0.36454,0.33208,1499,Catcher,0,0,
francju01,Julio,Franco,Julio Franco,1982,2007,23,2527,8677,1285,2586,407,54,173,1194,281,107,917,1341,67,38,19,80,312,0.29803,0.3646,0.41719,3620,Shortstop,0,0,
leede02,Derrek,Lee,Derrek Lee,1997,2011,15,1942,6962,1081,1959,432,30,331,1078,104,48,874,1622,72,70,2,55,199,0.28138,0.36465,0.49469,3444,FirstBase,3,0,
harrato01,Toby,Harrah,Toby Harrah,1969,1986,17,2155,7402,1115,1954,307,40,195,918,238,94,1153,868,51,63,76,72,155,0.26398,0.36479,0.3953,2926,ThirdBase,0,0,
torrejo01,Joe,Torre,Joe Torre,1960,1977,18,2209,7874,996,2342,344,59,252,1185,23,29,779,1094,127,85,13,50,284,0.29743,0.36482,0.45212,3560,Catcher,1,0,
willicy01,Cy,Williams,Cy Williams,1912,1930,19,2002,6780,1024,1981,306,74,251,1005,115,82,690,721,0,86,164,0,0,0.29218,0.36488,0.47021,3188,Outfield,0,0,
shottbu01,Burt,Shotton,Burt Shotton,1909,1923,14,1387,4945,746,1338,154,65,9,290,293,93,713,380,0,22,62,0,0,0.27058,0.36496,0.33347,1649,Outfield,0,0,
dykesji01,Jimmy,Dykes,Jimmy Dykes,1918,1939,22,2282,8046,1108,2256,453,90,108,1071,70,55,958,850,0,115,228,0,0,0.28039,0.36506,0.39933,3213,ThirdBase,0,0,
nichobi01,Bill,Nicholson,Bill Nicholson,1936,1953,16,1677,5546,837,1484,272,60,235,948,27,1,800,828,0,52,20,0,61,0.26758,0.36511,0.46538,2581,Outfield,0,0,
northbi01,Bill,North,Bill North,1971,1981,11,1169,3900,640,1016,120,31,20,230,395,162,627,665,28,25,55,14,50,0.26051,0.36531,0.32256,1258,Outfield,0,0,
madlobi01,Bill,Madlock,Bill Madlock,1973,1987,15,1806,6594,920,2008,348,34,163,860,174,90,605,510,121,68,36,69,190,0.30452,0.36546,0.44177,2913,ThirdBase,0,0,
wynnji01,Jim,Wynn,Jim Wynn,1963,1977,15,1920,6653,1105,1665,285,39,291,964,225,101,1224,1427,84,27,32,74,117,0.25026,0.36551,0.43604,2901,Outfield,0,0,
burnsge01,George,Burns,George Burns,1911,1925,15,1853,7241,1188,2077,362,108,41,611,383,139,872,565,0,26,112,0,0,0.28684,0.36552,0.38365,2778,Outfield,0,0,
sweenmi01,Mike,Sweeney,Mike Sweeney,1995,2010,16,1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5,59,142,0.29684,0.36557,0.48574,2520,FirstBase,0,0,
reesepe01,Pee Wee,Reese,Pee Wee Reese,1940,1958,16,2166,8058,1338,2170,330,80,126,885,232,45,1210,890,3,26,157,19,176,0.2693,0.36573,0.37702,3038,Shortstop,0,1984,Veterans
thompja01,Jason,Thompson,Jason Thompson,1976,1986,11,1418,4802,640,1253,204,12,208,782,8,7,816,862,70,9,5,54,113,0.26093,0.36578,0.43836,2105,FirstBase,0,0,
kendaja01,Jason,Kendall,Jason Kendall,1996,2010,15,2085,7627,1030,2195,394,35,75,744,189,89,721,686,51,254,36,63,177,0.28779,0.36584,0.37813,2884,Catcher,0,0,
engliwo01,Woody,English,Woody English,1927,1938,12,1261,4746,801,1356,236,52,32,422,57,0,571,536,0,29,123,0,32,0.28571,0.36588,0.37758,1792,Shortstop,0,0,
holmeto01,Tommy,Holmes,Tommy Holmes,1942,1952,11,1320,4992,698,1507,292,47,88,581,40,0,480,122,0,24,69,0,96,0.30188,0.3659,0.43209,2157,Outfield,0,0,
smithre06,Reggie,Smith,Reggie Smith,1966,1982,17,1987,7033,1123,2020,363,57,314,1092,137,86,890,1030,115,33,8,86,150,0.28722,0.36595,0.48898,3439,Outfield,1,0,
nashbi01,Billy,Nash,Billy Nash,1884,1898,15,1549,5849,1072,1606,266,87,60,977,265,0,803,384,0,41,26,0,0,0.27458,0.36605,0.38058,2226,ThirdBase,0,0,
leslisa01,Sam,Leslie,Sam Leslie,1929,1938,10,822,2460,311,749,123,28,36,389,14,0,216,118,0,23,12,0,68,0.30447,0.36606,0.42114,1036,FirstBase,0,0,
hoilech01,Chris,Hoiles,Chris Hoiles,1989,1998,10,894,2820,415,739,122,2,151,449,5,7,435,616,17,44,11,28,65,0.26206,0.3661,0.46738,1318,Catcher,0,0,
lakeed01,Eddie,Lake,Eddie Lake,1939,1950,11,835,2595,442,599,105,9,39,193,52,45,546,312,0,8,50,0,49,0.23083,0.36615,0.32331,839,Shortstop,0,0,
cirilje01,Jeff,Cirillo,Jeff Cirillo,1994,2007,14,1617,5396,800,1598,343,21,112,727,63,37,563,694,18,67,51,59,153,0.29615,0.36615,0.42976,2319,ThirdBase,0,0,
rolensc01,Scott,Rolen,Scott Rolen,1996,2012,16,1946,7104,1185,2005,500,41,308,1248,116,48,869,1348,57,124,1,90,145,0.28224,0.36619,0.49423,3511,ThirdBase,8,0,
grubbjo01,Johnny,Grubb,Johnny Grubb,1972,1987,16,1424,4154,553,1153,207,29,99,475,27,33,566,558,41,36,32,35,74,0.27756,0.36631,0.41286,1715,Outfield,0,0,
kempst01,Steve,Kemp,Steve Kemp,1977,1988,11,1168,4058,581,1128,179,25,130,634,39,24,576,605,25,19,13,48,114,0.27797,0.36652,0.43051,1747,Outfield,0,0,
gonzalu01,Luis,Gonzalez,Luis Gonzalez,1990,2008,19,2591,9157,1412,2591,596,68,354,1439,128,87,1155,1218,150,111,10,98,212,0.28295,0.3666,0.47887,4385,Outfield,0,0,
campbbr01,Bruce,Campbell,Bruce Campbell,1930,1942,13,1360,4762,759,1382,295,87,106,766,53,50,548,584,0,27,32,0,25,0.29021,0.36669,0.45548,2169,Outfield,0,0,
caseyse01,Sean,Casey,Sean Casey,1997,2008,12,1405,5066,690,1531,322,12,130,735,18,8,477,577,69,62,0,39,156,0.30221,0.36676,0.44749,2267,FirstBase,0,0,
hrbekke01,Kent,Hrbek,Kent Hrbek,1981,1994,14,1747,6192,903,1749,312,18,293,1086,37,26,838,798,110,26,15,66,165,0.28246,0.36689,0.48062,2976,FirstBase,0,0,
hermabi01,Billy,Herman,Billy Herman,1931,1947,15,1922,7707,1163,2345,486,82,47,839,67,0,737,428,0,26,171,0,191,0.30427,0.36694,0.4069,3136,SecondBase,0,1975,Veterans
wheatza01,Zack,Wheat,Zack Wheat,1909,1927,19,2410,9106,1289,2884,476,172,132,1248,205,49,650,559,0,77,163,0,0,0.31671,0.36723,0.45025,4100,Outfield,0,1959,Veterans
kellge01,George,Kell,George Kell,1943,1957,15,1795,6702,881,2054,385,50,78,870,51,36,621,287,7,36,149,20,188,0.30648,0.36739,0.41376,2773,ThirdBase,0,1983,Veterans
castilu01,Luis,Castillo,Luis Castillo,1996,2010,15,1720,6510,1001,1889,194,59,28,443,370,142,800,850,13,12,123,26,120,0.29017,0.36758,0.351,2285,SecondBase,3,0,
kellyki01,King,Kelly,King Kelly,1878,1893,16,1455,5894,1357,1813,359,102,69,950,368,0,549,418,0,12,0,0,0,0.3076,0.36778,0.43824,2583,Outfield,0,1945,Old Timers
huntro01,Ron,Hunt,Ron Hunt,1963,1974,12,1483,5235,745,1429,223,23,39,370,65,55,555,382,22,243,103,22,100,0.27297,0.3678,0.3467,1815,SecondBase,0,0,
greenmi01,Mike,Greenwell,Mike Greenwell,1985,1996,12,1269,4623,657,1400,275,38,130,726,80,43,460,364,79,39,3,41,136,0.30283,0.36781,0.46312,2141,Outfield,0,0,
lawtoma02,Matt,Lawton,Matt Lawton,1995,2006,12,1334,4763,756,1273,267,17,138,631,165,66,681,613,34,94,2,30,113,0.26727,0.36782,0.41738,1988,Outfield,0,0,
mitchda01,Dale,Mitchell,Dale Mitchell,1946,1956,11,1127,3984,555,1244,169,61,41,403,45,47,346,119,3,5,21,1,65,0.31225,0.36785,0.41616,1658,Outfield,0,0,
riceha01,Harry,Rice,Harry Rice,1923,1933,10,1034,3740,620,1118,186,63,48,506,59,55,376,194,0,32,99,0,14,0.29893,0.36789,0.42086,1574,Outfield,0,0,
hoopeha01,Harry,Hooper,Harry Hooper,1909,1925,17,2309,8785,1429,2466,389,160,75,817,375,121,1136,412,0,76,247,0,0,0.28071,0.36791,0.38702,3400,Outfield,0,1971,Veterans
hoppjo01,Johnny,Hopp,Johnny Hopp,1939,1952,14,1393,4260,698,1262,216,74,46,458,128,1,464,378,0,19,61,0,60,0.29624,0.36791,0.41408,1764,Outfield,0,0,
jonesfi01,Fielder,Jones,Fielder Jones,1896,1915,15,1788,6747,1180,1920,206,75,21,631,359,0,817,15,0,76,254,0,0,0.28457,0.36819,0.34667,2339,Outfield,0,0,
suhrgu01,Gus,Suhr,Gus Suhr,1930,1940,11,1435,5176,714,1446,288,114,84,818,53,0,718,433,0,10,85,0,64,0.27937,0.36822,0.42774,2214,FirstBase,0,0,
lewisbu01,Buddy,Lewis,Buddy Lewis,1935,1949,11,1349,5261,830,1563,249,93,71,607,83,59,573,303,0,20,83,0,69,0.29709,0.3683,0.42026,2211,ThirdBase,0,0,
tartada01,Danny,Tartabull,Danny Tartabull,1984,1997,14,1406,5011,756,1366,289,22,262,925,37,30,768,1362,47,17,2,44,110,0.2726,0.36832,0.49591,2485,Outfield,0,0,
burnsoy01,Oyster,Burns,Oyster Burns,1884,1895,11,1187,4637,869,1389,224,129,65,832,263,0,464,182,0,41,1,0,0,0.29955,0.36834,0.44555,2066,Outfield,0,0,
fothebo01,Bob,Fothergill,Bob Fothergill,1922,1933,12,1106,3269,453,1064,225,52,36,582,42,52,202,177,0,20,88,0,0,0.32548,0.36838,0.45916,1501,Outfield,0,0,
ordonma01,Magglio,Ordonez,Magglio Ordonez,1997,2011,15,1848,6978,1076,2156,426,21,294,1236,94,50,651,852,36,45,3,65,242,0.30897,0.36852,0.50244,3506,Outfield,0,0,
friscfr01,Frankie,Frisch,Frankie Frisch,1919,1937,19,2311,9112,1532,2880,466,138,105,1244,419,74,728,272,0,31,229,0,55,0.31607,0.36866,0.43207,3937,SecondBase,0,1947,BBWAA
roushed01,Edd,Roush,Edd Roush,1913,1931,18,1967,7363,1099,2376,339,182,68,981,268,92,484,260,0,53,256,0,0,0.32269,0.36873,0.44588,3283,Outfield,0,1962,Veterans
siebeno01,Norm,Siebern,Norm Siebern,1956,1968,12,1406,4481,662,1217,206,38,132,636,18,25,708,748,47,10,20,48,64,0.27159,0.36878,0.4229,1895,FirstBase,1,0,
tettlmi01,Mickey,Tettleton,Mickey Tettleton,1984,1997,14,1485,4698,711,1132,210,16,245,732,23,29,949,1307,72,30,21,47,86,0.24095,0.3688,0.44891,2109,Catcher,0,0,
davissp01,Spud,Davis,Spud Davis,1928,1945,16,1458,4255,388,1312,244,22,77,647,6,0,386,326,0,22,50,0,100,0.30834,0.36886,0.43032,1831,Catcher,0,0,
jenseja01,Jackie,Jensen,Jackie Jensen,1950,1961,11,1438,5236,810,1463,259,45,199,929,143,55,750,546,28,23,18,52,185,0.27941,0.36892,0.46008,2409,Outfield,1,0,
johnsro02,Roy,Johnson,Roy Johnson,1929,1938,10,1155,4359,717,1292,275,83,58,556,135,80,489,380,0,12,26,0,6,0.2964,0.36893,0.43749,1907,Outfield,0,0,
stahlch01,Chick,Stahl,Chick Stahl,1897,1906,10,1304,5069,858,1546,219,118,36,622,189,0,470,0,0,44,126,0,0,0.30499,0.36898,0.41606,2109,Outfield,0,0,
jahajo01,John,Jaha,John Jaha,1992,2001,10,826,2775,470,730,126,5,141,490,36,17,430,686,15,50,6,24,71,0.26306,0.36901,0.4645,1289,FirstBase,0,0,
velezot01,Otto,Velez,Otto Velez,1973,1983,11,637,1802,244,452,87,11,78,272,6,10,336,414,17,11,9,16,41,0.25083,0.36905,0.44118,795,Outfield,0,0,
molitpa01,Paul,Molitor,Paul Molitor,1978,1998,21,2683,10835,1782,3319,605,114,234,1307,504,131,1094,1244,100,47,75,109,209,0.30632,0.36905,0.44799,4854,ThirdBase,0,2004,BBWAA
vosmijo01,Joe,Vosmik,Joe Vosmik,1930,1944,13,1414,5472,818,1682,335,92,65,874,23,24,514,272,0,21,77,0,38,0.30738,0.36907,0.43787,2396,Outfield,0,0,
laryly01,Lyn,Lary,Lyn Lary,1929,1940,12,1302,4603,805,1239,247,56,38,526,162,49,705,470,0,25,91,0,6,0.26917,0.36921,0.37193,1712,Shortstop,0,0,
cartyri01,Rico,Carty,Rico Carty,1963,1979,15,1651,5606,712,1677,278,17,204,890,21,26,642,663,65,13,3,54,206,0.29914,0.36928,0.46397,2601,Outfield,0,0,
bottoji01,Jim,Bottomley,Jim Bottomley,1922,1937,16,1991,7471,1177,2313,465,151,219,1422,58,15,664,591,0,43,177,0,33,0.3096,0.36928,0.5002,3737,FirstBase,0,1974,Veterans
brettge01,George,Brett,George Brett,1973,1993,21,2707,10349,1583,3154,665,137,317,1595,201,97,1096,908,229,33,26,120,235,0.30476,0.36929,0.48739,5044,ThirdBase,1,1999,BBWAA
aloumo01,Moises,Alou,Moises Alou,1990,2008,17,1942,7037,1109,2134,421,39,332,1287,106,37,737,894,91,48,9,82,195,0.30325,0.36931,0.5157,3629,Outfield,0,0,
belleal01,Albert,Belle,Albert Belle,1989,2000,12,1539,5853,974,1726,389,21,381,1239,88,41,683,961,91,55,4,78,193,0.29489,0.36947,0.56381,3300,Outfield,0,0,
griffke02,Ken,Griffey,Ken Griffey,1989,2010,22,2671,9801,1662,2781,524,38,630,1836,184,69,1312,1779,246,81,8,102,199,0.28375,0.36951,0.5378,5271,Outfield,10,2016,BBWAA
stanlmi02,Mike,Stanley,Mike Stanley,1986,2000,15,1467,4222,625,1138,220,7,187,702,13,4,652,929,25,48,15,52,108,0.26954,0.36952,0.45784,1933,Catcher,0,0,
hartnga01,Gabby,Hartnett,Gabby Hartnett,1922,1941,20,1990,6432,867,1912,396,64,236,1179,28,7,703,697,0,35,127,0,93,0.29726,0.3696,0.48881,3144,Catcher,0,1955,BBWAA
flagsir01,Ira,Flagstead,Ira Flagstead,1917,1930,13,1218,4139,644,1202,262,50,40,450,71,58,467,288,0,53,132,0,0,0.29041,0.36961,0.40686,1684,Outfield,0,0,
veachbo01,Bobby,Veach,Bobby Veach,1912,1925,14,1821,6656,953,2063,393,147,64,1166,195,84,571,367,0,59,271,0,0,0.30995,0.36961,0.44201,2942,Outfield,0,0,
travice01,Cecil,Travis,Cecil Travis,1933,1947,12,1328,4914,665,1544,265,78,27,657,23,32,402,291,0,31,67,0,51,0.3142,0.36974,0.41636,2046,Shortstop,0,0,
evansdw01,Dwight,Evans,Dwight Evans,1972,1991,20,2606,8996,1470,2446,483,73,385,1384,78,59,1391,1697,60,53,52,77,227,0.2719,0.36988,0.47021,4230,Outfield,8,0,
suzukic01,Ichiro,Suzuki,Ichiro Suzuki,2001,2015,11,1749,7456,1127,2428,280,74,95,605,423,95,496,752,168,47,28,33,57,0.32564,0.3699,0.42127,3141,Outfield,10,0,
guerrpe01,Pedro,Guerrero,Pedro Guerrero,1978,1992,15,1536,5392,730,1618,267,29,215,898,97,47,609,862,115,32,9,73,122,0.30007,0.36996,0.47997,2588,FirstBase,0,0,
heathje01,Jeff,Heath,Jeff Heath,1936,1949,14,1383,4937,777,1447,279,102,194,887,56,47,593,670,0,10,20,0,59,0.29309,0.37004,0.50881,2512,Outfield,0,0,
kleskry01,Ryan,Klesko,Ryan Klesko,1992,2007,16,1736,5611,874,1564,343,33,278,987,91,41,817,1077,84,29,4,55,125,0.27874,0.37009,0.50027,2807,Outfield,0,0,
downibr01,Brian,Downing,Brian Downing,1973,1992,20,2344,7853,1188,2099,360,28,275,1073,50,44,1197,1127,55,129,60,70,197,0.26729,0.37031,0.42532,3340,Outfield,0,0,
cangejo01,John,Cangelosi,John Cangelosi,1985,1999,13,1038,2004,328,501,73,15,12,134,154,61,358,322,7,31,29,10,27,0.25,0.37037,0.31936,640,Outfield,0,0,
martivi01,Victor,Martinez,Victor Martinez,2002,2015,10,1149,4279,585,1298,275,3,143,741,4,3,457,533,58,30,0,53,153,0.30334,0.37041,0.46927,2008,Catcher,0,0,
higgipi01,Pinky,Higgins,Pinky Higgins,1930,1946,14,1802,6636,930,1941,374,51,140,1075,61,59,800,590,0,22,96,0,112,0.2925,0.37047,0.42752,2837,ThirdBase,0,0,
grichbo01,Bobby,Grich,Bobby Grich,1970,1986,17,2008,6890,1033,1833,320,47,224,864,104,83,1087,1278,50,86,107,50,157,0.26604,0.37052,0.42366,2919,SecondBase,4,0,
larkiba01,Barry,Larkin,Barry Larkin,1986,2004,19,2180,7937,1329,2340,441,76,198,960,379,77,939,817,66,55,59,67,178,0.29482,0.37053,0.44437,3527,Shortstop,3,2012,BBWAA
westsa01,Sam,West,Sam West,1927,1942,16,1753,6148,934,1838,347,101,75,838,53,56,696,540,0,5,123,0,6,0.29896,0.37071,0.42485,2612,Outfield,0,0,
palmera01,Rafael,Palmeiro,Rafael Palmeiro,1986,2005,20,2831,10472,1663,3020,585,38,569,1835,97,40,1353,1348,171,87,15,119,231,0.28839,0.37071,0.51451,5388,FirstBase,3,0,
troskha01,Hal,Trosky,Hal Trosky,1933,1946,11,1347,5161,835,1561,331,58,228,1012,28,23,545,440,0,16,25,0,43,0.30246,0.37085,0.5216,2692,FirstBase,0,0,
braunst01,Steve,Braun,Steve Braun,1971,1985,15,1425,3650,466,989,155,19,52,388,45,27,579,433,32,17,24,25,77,0.27096,0.37111,0.36658,1338,Outfield,0,0,
alomaro01,Roberto,Alomar,Roberto Alomar,1988,2004,17,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,62,50,148,97,206,0.30023,0.37124,0.44285,4018,SecondBase,10,2011,BBWAA
tennefr02,Fred,Tenney,Fred Tenney,1894,1911,17,1994,7595,1278,2231,270,77,22,688,285,0,874,43,0,63,275,0,0,0.29375,0.37131,0.35826,2721,FirstBase,0,0,
smithlo01,Lonnie,Smith,Lonnie Smith,1978,1994,17,1613,5170,909,1488,273,58,98,533,370,140,623,849,19,92,21,46,69,0.28781,0.37144,0.41992,2171,Outfield,0,0,
moonwa01,Wally,Moon,Wally Moon,1954,1965,12,1457,4843,737,1399,212,60,142,661,89,68,644,591,56,13,31,35,121,0.28887,0.37145,0.44539,2157,Outfield,1,0,
loftoke01,Kenny,Lofton,Kenny Lofton,1991,2007,17,2103,8120,1528,2428,383,116,130,781,622,160,945,1016,43,32,72,65,109,0.29901,0.37164,0.42278,3433,Outfield,4,0,
kammwi01,Willie,Kamm,Willie Kamm,1923,1935,13,1693,5851,802,1643,348,85,29,826,126,84,824,405,0,22,238,0,0,0.28081,0.37166,0.38421,2248,ThirdBase,0,0,
grossgr01,Greg,Gross,Greg Gross,1973,1989,17,1809,3745,449,1073,130,46,7,308,39,44,523,250,51,8,40,39,90,0.28652,0.37173,0.3514,1316,Outfield,0,0,
falkbi01,Bibb,Falk,Bibb Falk,1920,1931,12,1353,4652,655,1463,300,59,69,784,47,49,412,279,0,12,188,0,0,0.31449,0.37175,0.44884,2088,Outfield,0,0,
hafeych01,Chick,Hafey,Chick Hafey,1924,1937,13,1283,4625,777,1466,341,67,164,833,70,7,372,477,0,33,83,0,28,0.31697,0.37197,0.52605,2433,Outfield,0,1971,Veterans
hargrbu01,Bubbles,Hargrave,Bubbles Hargrave,1913,1930,12,852,2533,314,786,155,58,29,376,29,16,217,165,0,32,70,0,0,0.3103,0.37203,0.45164,1144,Catcher,0,0,
cavarph01,Phil,Cavarretta,Phil Cavarretta,1934,1955,22,2030,6754,990,1977,347,99,95,920,65,0,820,598,0,37,89,1,103,0.29272,0.37231,0.41561,2807,FirstBase,0,0,
grohhe01,Heinie,Groh,Heinie Groh,1912,1927,16,1676,6074,918,1774,308,87,26,566,180,66,696,345,0,83,182,0,0,0.29206,0.37254,0.38426,2334,ThirdBase,0,0,
muellbi02,Bill,Mueller,Bill Mueller,1996,2006,11,1216,4223,663,1229,265,22,85,493,20,18,543,571,17,35,37,48,105,0.29103,0.37265,0.42458,1793,ThirdBase,0,0,
titusjo01,John,Titus,John Titus,1903,1913,11,1402,4960,738,1401,253,72,38,561,140,0,620,116,0,94,144,0,0,0.28246,0.37275,0.38548,1912,Outfield,0,0,
randowi01,Willie,Randolph,Willie Randolph,1975,1992,18,2202,8018,1239,2210,316,65,54,687,271,94,1243,675,37,38,99,64,218,0.27563,0.37285,0.35146,2818,SecondBase,0,0,
niemabo01,Bob,Nieman,Bob Nieman,1951,1962,12,1113,3452,455,1018,180,32,125,544,10,30,435,512,18,9,26,25,104,0.2949,0.37286,0.47422,1637,Outfield,0,0,
phelpke01,Ken,Phelps,Ken Phelps,1980,1990,11,761,1854,308,443,64,7,123,313,10,7,390,449,28,21,1,21,25,0.23894,0.37358,0.48004,890,FirstBase,0,0,
murphed02,Eddie,Murphy,Eddie Murphy,1912,1926,11,761,2373,411,680,66,32,4,195,111,50,294,145,0,36,46,0,0,0.28656,0.37366,0.3464,822,Outfield,0,0,
walkecu01,Curt,Walker,Curt Walker,1919,1930,12,1359,4858,718,1475,235,117,64,688,96,38,535,254,0,9,170,0,0,0.30362,0.37375,0.43969,2136,Outfield,0,0,
gradymi01,Mike,Grady,Mike Grady,1894,1906,11,918,3000,486,881,155,67,34,449,114,0,311,40,0,73,36,0,0,0.29367,0.37382,0.424,1272,Catcher,0,0,
dunnad01,Adam,Dunn,Adam Dunn,2001,2014,11,1570,5390,901,1312,282,10,365,922,59,22,1065,1809,107,75,2,29,85,0.24341,0.37384,0.5026,2709,Outfield,0,0,
ricesa01,Sam,Rice,Sam Rice,1915,1934,20,2404,9269,1514,2987,498,184,34,1078,351,143,708,275,0,56,213,0,0,0.32226,0.37387,0.42669,3955,Outfield,0,1963,Veterans
aaronha01,Hank,Aaron,Hank Aaron,1954,1976,23,3298,12364,2174,3771,624,98,755,2297,240,73,1402,1383,293,32,21,121,328,0.305,0.37395,0.55451,6856,Outfield,3,1982,BBWAA
posadjo01,Jorge,Posada,Jorge Posada,1995,2011,17,1829,6092,900,1664,379,10,275,1065,20,21,936,1453,78,74,1,47,186,0.27315,0.37404,0.47406,2888,Catcher,0,0,
cashno01,Norm,Cash,Norm Cash,1958,1974,17,2089,6705,1046,1820,241,41,377,1103,43,30,1043,1091,112,90,17,55,139,0.27144,0.37413,0.48829,3274,FirstBase,0,0,
custja01,Jack,Cust,Jack Cust,2001,2011,10,670,2107,311,510,96,2,105,323,6,6,444,819,12,12,0,18,32,0.24205,0.37427,0.43901,925,Outfield,0,0,
phillto02,Tony,Phillips,Tony Phillips,1982,1999,18,2161,7617,1300,2023,360,50,160,819,177,114,1319,1499,44,42,69,63,127,0.26559,0.37429,0.389,2963,Outfield,0,0,
smithea02,Earl,Smith,Earl Smith,1919,1930,12,860,2264,225,686,115,19,46,355,18,9,247,106,0,11,47,0,0,0.303,0.37431,0.43154,977,Catcher,0,0,
ryanji01,Jimmy,Ryan,Jimmy Ryan,1885,1903,18,2012,8164,1642,2502,451,157,118,1093,418,0,803,361,0,83,56,0,0,0.30647,0.37436,0.44353,3621,Outfield,0,0,
mccovwi01,Willie,McCovey,Willie McCovey,1959,1980,22,2588,8197,1229,2211,353,46,521,1555,26,22,1345,1550,260,69,5,70,176,0.26973,0.37444,0.5147,4219,FirstBase,0,1986,BBWAA
runnepe01,Pete,Runnels,Pete Runnels,1951,1964,14,1799,6373,876,1854,282,64,49,630,37,51,844,627,28,28,49,34,174,0.29091,0.3745,0.37831,2411,FirstBase,0,0,
dykstle01,Lenny,Dykstra,Lenny Dykstra,1985,1996,12,1278,4559,802,1298,281,43,81,404,285,72,640,503,50,31,25,27,39,0.28471,0.37455,0.41851,1908,Outfield,0,0,
elliobo01,Bob,Elliott,Bob Elliott,1939,1953,15,1978,7141,1064,2061,382,94,170,1195,60,2,967,604,0,16,66,0,187,0.28862,0.37469,0.43985,3141,ThirdBase,0,0,
sheckji01,Jimmy,Sheckard,Jimmy Sheckard,1897,1913,17,2122,7605,1296,2084,354,136,56,813,465,0,1135,233,0,92,286,0,0,0.27403,0.37489,0.37844,2878,Outfield,0,0,
rosepe01,Pete,Rose,Pete Rose,1963,1986,24,3562,14053,2165,4256,746,135,160,1314,198,149,1566,1143,167,107,56,79,247,0.30285,0.37513,0.40931,5752,Outfield,2,0,
robinya01,Yank,Robinson,Yank Robinson,1882,1892,10,978,3428,697,825,148,44,15,399,272,0,664,180,0,75,0,0,0,0.24067,0.37533,0.32264,1106,SecondBase,0,0,
seitzke01,Kevin,Seitzer,Kevin Seitzer,1986,1997,12,1439,5278,739,1557,285,35,74,613,80,49,669,617,31,35,39,41,133,0.295,0.37539,0.40432,2134,ThirdBase,0,0,
stonejo01,John,Stone,John Stone,1928,1938,11,1200,4494,739,1391,268,105,77,707,45,40,463,352,0,12,37,0,0,0.30952,0.37553,0.46729,2100,Outfield,0,0,
kalinal01,Al,Kaline,Al Kaline,1953,1974,22,2834,10116,1622,3007,498,75,399,1583,137,65,1277,1020,131,55,45,104,271,0.29725,0.37561,0.47964,4852,Outfield,10,1980,BBWAA
killeha01,Harmon,Killebrew,Harmon Killebrew,1954,1975,22,2435,8147,1283,2086,290,24,573,1584,19,18,1559,1699,160,48,0,77,243,0.25605,0.37565,0.50853,4143,FirstBase,0,1984,BBWAA
hollibu01,Bug,Holliday,Bug Holliday,1889,1898,10,928,3648,728,1134,162,71,65,617,248,0,359,211,0,20,9,0,0,0.31086,0.37571,0.44764,1633,Outfield,0,0,
goodmbi01,Billy,Goodman,Billy Goodman,1947,1962,16,1623,5644,807,1691,299,44,19,591,37,30,669,329,7,29,89,15,121,0.29961,0.37581,0.37828,2135,SecondBase,0,0,
edmonji01,Jim,Edmonds,Jim Edmonds,1993,2010,17,2011,6858,1251,1949,437,25,393,1199,67,50,998,1729,91,49,10,65,122,0.28419,0.37591,0.52712,3615,Outfield,8,0,
matheed01,Eddie,Mathews,Eddie Mathews,1952,1968,17,2391,8537,1509,2315,354,72,512,1453,68,39,1444,1487,107,26,36,58,123,0.27117,0.37606,0.50943,4349,ThirdBase,0,1978,BBWAA
selbaki01,Kip,Selbach,Kip Selbach,1894,1906,13,1610,6158,1064,1803,299,149,44,779,334,0,783,76,0,41,107,0,0,0.29279,0.37625,0.41117,2532,Outfield,0,0,
piazzmi01,Mike,Piazza,Mike Piazza,1992,2007,16,1912,6911,1048,2127,344,8,427,1335,17,20,759,1113,146,30,0,45,229,0.30777,0.3765,0.54522,3768,Catcher,0,2016,BBWAA
gordosi01,Sid,Gordon,Sid Gordon,1941,1955,13,1475,4992,735,1415,220,43,202,805,19,5,731,356,2,22,54,12,174,0.28345,0.37659,0.46615,2327,Outfield,0,0,
manushe01,Heinie,Manush,Heinie Manush,1923,1939,17,2008,7654,1287,2524,491,160,110,1183,114,58,506,345,0,70,186,0,11,0.32976,0.37667,0.47883,3665,Outfield,0,1964,Veterans
butlebr01,Brett,Butler,Brett Butler,1981,1997,17,2213,8180,1359,2375,277,131,54,578,558,257,1129,907,23,38,147,51,62,0.29034,0.37689,0.37604,3076,Outfield,0,0,
mcgrifr01,Fred,McGriff,Fred McGriff,1986,2004,19,2460,8757,1349,2490,441,24,493,1550,72,38,1305,1882,171,39,2,71,226,0.28434,0.37692,0.50908,4458,FirstBase,0,0,
